gene_name	A1	A2	A3	A4	A5	A6	A8	A9	A10	A12	A13	A14	A17	A19	A20	A23	B1	B2	B3	B4	B5	B6	B7	B9	B10	B12	B13	B14	B16	B17	B19	B21	B22	B23	B24	C1	C2	C3	C4	C5	C6	C7	C9	C11	C12	C15	C16	C17	C18	C19	C20	C21	C24	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	D13	D14	D16	D17	D18	D19	D20	D21	D22	D23	D24	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E16	E17	E18	E19	E20	E21	E22	E23	E24	F1	F2	F4	F5	F6	F7	F8	F10	F11	F12	F13	F15	F16	F17	F18	F19	F20	F22	F23	F24	G1	G2	G3	G4	G5	G6	G7	G8	G9	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	H1	H2	H3	H5	H6	H7	H9	H10	H11	H12	H13	H14	H15	H16	H17	H18	H19	H20	H21	H22	H23	H24	J2	L11	P6
AARD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN12L	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	3	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	2	0	1	0	1	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	1	1	0	0	0	0	2	0	0	1	1	0	1	4	0	0	0	0	0	0	0	2	0	0	3	0	1	1	0	0	0	1	1	0	0	0	0
SLC35B4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	1	0	2	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
SYCE1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
TMEM231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACCSL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TRIQK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDHAF1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	1	1	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	5	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
PSENEN	1	1	0	0	0	1	0	0	0	1	0	5	0	1	0	0	0	0	2	0	3	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	6	4	2	0	0	0	0	0	0	3	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	2	1	1	0	1	0	0	4	0	0	1	0	0	2	3	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	3	3	0	1	1	1	0	2	2	0	1	0	1	0	0	2	0	1	1	0	0	0	0
ZBTB10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4orf46	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
E2F4	0	0	1	2	0	0	0	1	0	0	4	1	0	1	0	2	0	1	0	1	0	1	0	1	2	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	2	2	2	0	0	0	2	3	2	1	2	0	0	2	0	4	3	2	0	1	2	0	1	0	0	0	2	0	0	0	0	0	1	5	1	0	0	2	3	4	0	0	2	1	0	0	3	1	0	2	0	0	1	0	0	1	1	1	0	1	0	1	1	1	2	0	0	0	4	2	2	1	0	1	1	0	2	0	1	1	4	1	0	0	1	0	0	2	2	1	3	0	1	2	2	4	0	2	2	1	1	1	1	3	1	1	1	0	2	0	4	1	0	0	4	0	0	1	0	0	0
PDE7A	0	0	1	0	1	1	2	0	0	0	0	2	1	0	0	0	1	3	0	1	2	0	0	3	0	2	0	1	1	1	0	0	1	0	3	1	0	0	0	4	0	2	0	0	0	0	1	1	0	0	0	4	0	1	1	0	4	1	0	1	0	3	1	0	2	0	1	0	3	0	1	2	0	1	0	0	0	4	0	0	1	3	0	0	0	6	4	1	0	0	4	0	0	0	0	3	0	0	1	2	0	0	1	2	0	0	2	1	0	1	1	1	0	1	4	2	1	1	2	1	0	0	1	2	0	4	2	1	0	1	0	4	0	0	1	1	2	5	2	0	0	2	1	1	3	1	0	1	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MUC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT4D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNX2	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAP25	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NT5M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SARNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPO7	0	0	0	0	0	2	0	0	0	0	3	3	0	1	3	3	2	3	2	0	0	0	0	0	4	5	1	0	0	2	0	0	1	0	0	1	1	0	3	1	0	1	9	0	0	0	3	0	3	0	0	1	1	0	6	1	2	0	0	0	0	0	1	0	0	2	6	2	0	0	2	2	1	0	0	0	0	1	0	0	0	0	2	0	4	0	1	0	0	0	0	1	9	0	0	8	1	1	2	0	0	0	2	2	1	4	0	0	1	2	0	0	0	0	1	1	0	1	1	0	2	0	4	0	3	0	0	3	1	1	1	2	0	1	7	3	1	0	0	0	2	1	0	0	3	2	1	3	1	3	1	0	1	0	2	0	2	1	1	0	2	0	1	0	0	0	0
PRR13	0	1	1	0	0	1	1	0	0	0	1	4	0	0	0	1	3	0	2	1	0	1	0	1	4	3	1	1	1	0	1	2	2	0	3	0	1	0	0	1	0	6	1	0	0	4	0	1	4	1	0	2	1	4	3	0	2	0	5	0	1	0	1	0	3	4	4	1	0	0	0	0	2	0	3	5	0	4	0	2	2	4	4	1	1	4	0	1	2	0	2	0	6	2	0	0	1	0	2	3	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	2	1	0	1	0	1	0	4	0	2	1	0	3	0	3	1	2	4	3	3	1	0	0	2	1	1	1	0	1	2	2	3	3	1	2	2	0	2	0	0	2	1	0	2	0	0	0	0
TECPR1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	3	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CFI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMD9	0	2	1	6	1	3	0	0	0	3	2	0	0	4	0	1	0	1	2	2	0	0	0	1	0	0	1	1	0	5	0	0	1	0	4	2	0	1	2	2	0	2	2	0	1	0	2	1	2	0	0	0	2	3	2	5	1	0	3	1	0	2	0	0	2	3	1	2	0	0	2	0	0	0	5	0	0	0	2	3	2	1	0	6	1	0	1	0	2	3	5	0	0	0	0	0	3	1	2	13	3	0	6	1	0	0	0	0	1	3	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	3	10	4	0	0	1	5	0	9	4	0	0	2	1	0	0	1	3	3	1	2	13	3	0	2	3	1	2	4	1	0	0	1	0	4	0	1	0	0	0	0	0
CNEP1R1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0
KRT81	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ATP6AP1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CCDC85C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NAP1L4	0	0	0	1	0	0	0	1	0	0	1	0	4	0	1	2	2	0	6	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	6	3	0	1	2	1	0	1	1	0	0	2	2	1	0	0	0	1	1	0	1	0	3	1	0	4	2	4	2	0	0	0	1	0	2	1	2	1	0	1	1	0	0	1	1	0	0	0	1	2	0	1	0	3	7	2	3	0	0	0	1	0	0	0	1	2	0	0	0	0	2	1	0	3	0	0	2	1	2	0	1	2	0	1	2	1	1	0	0	1	1	0	0	1	1	2	0	3	0	0	0	0	3	2	1	4	0	3	1	1	3	0	0	5	0	0	1	2	2	1	1	1	1	0	0	3	1	0	1	0	0	0	0
TMSB4X	13	2	86.9	21.1	6	13	27.1	11	0	25.1	39.2	44.2	54.4	16	3	31.1	33.1	26.1	32.1	31.1	28.1	4	4	16	17	15	28.1	13	12	45.2	12	15	21.1	7	25.1	20	9	11	31.1	20	0	80.8	32.1	10	8	30.1	24.1	41.2	19	6	1	34.1	46.3	25.1	184.1	49.3	21.1	1	22.1	21.1	26.1	21.1	29.1	23.1	33.1	78.8	35.2	13	44.2	39.2	23.1	19	7	4	5	24.1	10	107.4	26.1	26.1	23.1	16	9	35.2	17	65.5	27.1	16	39.2	16	138.3	20	55.4	52.3	22.1	17	15	6	57.4	33.1	23.1	25.1	21.1	11	35.2	23.1	61.5	27.1	37.2	29.1	16	5	15	20	39.2	20	14	8	48.3	136.2	17	9	33.1	50.3	22.1	9	34.1	50.3	21.1	37.2	15	64.5	28.1	27.1	40.2	60.4	37.2	29.1	14	45.2	21.1	79.8	19	31.1	51.3	34.1	31.1	19	70.6	75.7	18	46.3	43.2	13	17	32.1	24.1	33.1	9	40.2	45.2	20	53.3	2	0	0	0
TMEM256	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SMN2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1	0	0	6	0	1	4	1	2	0	4	4	3	1	0	0	2	3	2	4	0	3	0	2	2	0	5	1	1	0	1	1	1	0	0	3	2	1	5	0	1	0	4	9	1	1	2	3	5	3	1	0	3	1	3	1	6	0	1	4	0	0	0	7	2	2	2	2	0	2	0	0	1	2	0	1	1	0	5	5	0	1	1	1	10	1	1	0	6	1	1	8	0	9	0	4	2	2	0	3	2	0	2	0	6	3	4	7	3	3	2	1	0	0	0	2	0	1	0	0	1	2	1	2	2	1	1	3	6	2	3	2	0	0	4	1	2	6	0	1	1	0	1	2	2	0	5	2	3	4	4	0	8	5	0	1	1	0	0	2	3	7	7	1	0	0	0	0
DENND6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LCMT1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	2	5	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	0	0	1	0	0	2	3	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	1	2	0	1	0	0	0	1	1	3	0	0	0	1	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	2	2	0	0	0	1	1	0	2	0	0	0	0
CDPF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
